Company,Location,Date,Time,Rocket,Mission,RocketStatus,Price,MissionStatus
Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA",2021-08-10,22:01:00,Antares 230+,CRS NG-16,Active,85.0,Success
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",2021-08-12,00:13:00,GSLV Mk II,EOS-03,Active,47.0,Failure
Arianespace,"ELV-1, Guiana Space Centre, French Guiana, France",2021-08-17,01:47:00,Vega,"PlÃ©iades-NÃ©o 4, BRO-4 & Others",Active,37.0,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2021-08-18,22:32:00,Long March 4B,Tianhui-2 2A & 2B,Active,64.68,Success
Starsem,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2021-08-21,22:13:00,Soyuz 2.1b/Fregat,OneWeb #9,Active,25.0,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2021-08-24,11:15:00,Long March 2C/YZ-1S,RSW-01 - 03,Active,30.8,Success
CASC,"LC-3, Xichang Satellite Launch Center, China",2021-08-24,15:41:00,Long March 3B/E,TJSW-7,Active,29.15,Success
Astra,"LP-3B, Pacific Spaceport Complex, Kodiak, Alaska, USA",2021-08-28,22:35:00,Rocket 3,STP-27AD1,Active,2.5,Failure
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2021-08-29,07:14:00,Falcon 9 Block 5,CRS SpX-23,Active,67.0,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2021-09-07,03:01:00,Long March 4C,Gaofen-5 02,Active,64.68,Success
CASC,"LC-2, Xichang Satellite Launch Center, China",2021-09-09,11:50:00,Long March 3B/E,ChinaSat 9B (Zhongxing-9B),Active,29.15,Success
SpaceX,"SLC-4E, Vandenberg SFB, California, USA",2021-09-14,03:55:00,Falcon 9 Block 5,Starlink Group 2-1,Active,67.0,Success
Starsem,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2021-09-14,18:07:00,Soyuz 2.1b/Fregat,OneWeb #10,Active,25.0,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2021-09-16,00:02:00,Falcon 9 Block 5,Inspiration4,Active,67.0,Success
ExPace,"Site 95, Jiuquan Satellite Launch Center, China",2021-09-27,06:19:00,Kuaizhou 1A,Jilin-1 High Resolution 02D,Active,5.8,Success
CASC,"LC-3, Xichang Satellite Launch Center, China",2021-09-27,08:20:00,Long March 3B/E,Shiyan 10,Active,29.15,Success
ULA,"SLC-3E, Vandenberg SFB, California, USA",2021-09-27,18:12:00,Atlas V 401,Landsat 9 & Others,Active,109.0,Success
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2021-10-05,08:55:00,Soyuz 2.1a,Soyuz MS-19,Active,17.42,Success
Starsem,"Site 1S, Vostochny Cosmodrome, Russia",2021-10-14,09:40:00,Soyuz 2.1b/Fregat,OneWeb #11,Active,25.0,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2021-10-14,10:51:00,Long March 2D,CHASE (Chinese HÎ± Solar Explorer) & Tianyuan-1,Active,29.75,Success
ULA,"SLC-41, Cape Canaveral SFS, Florida, USA",2021-10-16,09:34:00,Atlas V 401,Lucy,Active,109.0,Success
CASC,"LC-2, Xichang Satellite Launch Center, China",2021-10-24,01:27:00,Long March 3B/E,Shijian 21,Active,29.15,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2021-10-24,02:10:00,Ariane 5 ECA,SES-17 & Syracuse-4A,Active,200.0,Success
MHI,"LA-Y1, Tanegashima Space Center, Japan",2021-10-26,02:19:00,H-IIA 202,QZS-1R,Active,90.0,Success
ExPace,"Site 95, Jiuquan Satellite Launch Center, China",2021-10-27,06:19:00,Kuaizhou 1A,Jilin-1 High Resolution 02F,Active,5.8,Success
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2021-10-28,00:00:00,Soyuz 2.1a,Progress MS-18,Active,17.42,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2021-11-03,07:43:00,Long March 2C/YZ-1S,Yaogan-32 02,Active,30.8,Success
CASC,"LC-16, Taiyuan Satellite Launch Center, China",2021-11-05,02:19:00,Long March 6,SDGSAT-1,Active,19.0,Success
CASC,"LC-3, Xichang Satellite Launch Center, China",2021-11-06,03:00:00,Long March 2D,Yaogan 35 A/B/C,Active,29.75,Success
JAXA,"Mu Pad, Uchinoura Space Center, Japan",2021-11-09,00:55:00,Epsilon PBS,RAISE-2 & Others,Active,39.0,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2021-11-11,02:03:00,Falcon 9 Block 5,SpaceX Crew-3,Active,67.0,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2021-11-13,12:19:00,Falcon 9 Block 5,Starlink Group 4-1,Active,67.0,Success
Arianespace,"ELV-1, Guiana Space Centre, French Guiana, France",2021-11-16,09:27:00,Vega,"CERES 1, 2 & 3",Active,37.0,Success
Rocket Lab,"Rocket Lab LC-1A, MÄhia Peninsula, New Zealand",2021-11-18,01:38:00,Electron/Curie,Love At First Insight,Active,7.5,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2021-11-20,01:51:00,Long March 4B,Gaofen-11 03,Active,64.68,Success
Astra,"LP-3B, Pacific Spaceport Complex, Kodiak, Alaska, USA",2021-11-20,06:16:00,Rocket 3,STP-27AD2,Active,2.5,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2021-11-22,23:45:00,Long March 4C,Gaofen-3 02,Active,64.68,Success
SpaceX,"SLC-4E, Vandenberg SFB, California, USA",2021-11-24,06:21:00,Falcon 9 Block 5,DART,Active,67.0,Success
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2021-11-24,13:06:00,Soyuz 2.1b,Progress M-UM Prichal,Active,20.0,Success
ExPace,"Site 95, Jiuquan Satellite Launch Center, China",2021-11-24,23:41:00,Kuaizhou 1A,Shiyan 11,Active,5.8,Success
VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia",2021-11-25,01:09:00,Soyuz 2.1b/Fregat,Cosmos 2552,Active,25.0,Success
CASC,"LC-2, Xichang Satellite Launch Center, China",2021-11-26,16:40:00,Long March 3B/E,ChinaSat 1D,Active,29.15,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2021-12-02,23:12:00,Falcon 9 Block 5,Starlink Group 4-3 & BlackSky,Active,67.0,Success
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2021-12-05,00:19:00,Soyuz ST-B/Fregat-MT,Galileo FOC FM23-FM24,Active,30.0,Success
Galactic Energy,"Site 95, Jiuquan Satellite Launch Center, China",2021-12-07,04:12:00,Ceres-1,Keep On Moving,Active,4.9,Success
ULA,"SLC-41, Cape Canaveral SFS, Florida, USA",2021-12-07,10:19:00,Atlas V 551,STP-3,Active,153.0,Success
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2021-12-08,07:38:00,Soyuz 2.1a,Soyuz MS-20 / Space Adventures,Active,17.42,Success
Rocket Lab,"Rocket Lab LC-1A, MÄhia Peninsula, New Zealand",2021-12-09,00:02:00,Electron/Curie,A Data With Destiny,Active,7.5,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2021-12-09,06:00:00,Falcon 9 Block 5,IXPE,Active,67.0,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2021-12-10,00:11:00,Long March 4B,Shijian 6 Group 05,Active,64.68,Success
Roscosmos,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",2021-12-13,12:07:00,Proton-M/Briz-M,Ekspress-AMU3 & AMU7,Active,65.0,Partial Failure
CASC,"LC-3, Xichang Satellite Launch Center, China",2021-12-13,16:09:00,Long March 3B/E,Tianlian-2-02,Active,29.15,Success
ExPace,"Site 95, Jiuquan Satellite Launch Center, China",2021-12-15,02:00:00,Kuaizhou 1A,GeeSAT-1A & 1B,Active,5.8,Failure
SpaceX,"SLC-4E, Vandenberg SFB, California, USA",2021-12-18,12:41:00,Falcon 9 Block 5,Starlink Group 4-4,Active,67.0,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2021-12-19,03:58:00,Falcon 9 Block 5,TÃ¼rksat 5B,Active,67.0,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2021-12-21,10:07:00,Falcon 9 Block 5,CRS SpX-24,Active,67.0,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2021-12-25,12:20:00,Ariane 5 ECA,James Webb Space Telescope (JWST),Active,200.0,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2021-12-26,03:11:00,Long March 4C,Ziyuan-1 02E & CAS-9,Active,64.68,Success
Starsem,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2021-12-27,13:10:00,Soyuz 2.1b/Fregat,OneWeb #12,Active,25.0,Success
VKS RF,"Site 35/1, Plesetsk Cosmodrome, Russia",2021-12-27,19:00:00,Angara A5/Persey,MGM nÂ°3,Active,100.0,Failure
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2021-12-29,11:13:00,Long March 2D,Tianhui 4,Active,29.75,Success
CASC,"LC-2, Xichang Satellite Launch Center, China",2021-12-29,16:43:00,Long March 3B/E,TJSW-9,Active,29.15,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2022-01-06,21:49:00,Falcon 9 Block 5,Starlink Group 4-5,Active,67.0,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2022-01-13,15:25:00,Falcon 9 Block 5,Transporter 3,Active,67.0,Success
Virgin Orbit,"Cosmic Girl, Mojave Air and Space Port, California, USA",2022-01-13,22:52:00,LauncherOne,STP-27VPB/Above the Clouds,Active,12.0,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2022-01-17,02:35:00,Long March 2D,Shiyan 13,Active,29.75,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2022-01-19,02:02:00,Falcon 9 Block 5,Starlink Group 4-6,Active,67.0,Success
ULA,"SLC-41, Cape Canaveral SFS, Florida, USA",2022-01-21,19:00:00,Atlas V 511,GSSAP 5 & 6 (USSF-8),Retired,130.0,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2022-01-25,23:44:00,Long March 4C,L-SAR 01A,Active,64.68,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2022-01-31,23:11:00,Falcon 9 Block 5,CSG-2,Active,67.0,Success
SpaceX,"SLC-4E, Vandenberg SFB, California, USA",2022-02-02,20:27:00,Falcon 9 Block 5,NROL-87,Active,67.0,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2022-02-03,18:13:00,Falcon 9 Block 5,Starlink Group 4-7,Active,67.0,Success
VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia",2022-02-05,07:00:00,Soyuz 2.1a/Fregat-M,Cosmos 2553,Active,23.0,Success
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2022-02-10,18:09:00,Soyuz ST-B/Fregat-MT,OneWeb #13,Active,30.0,Success
Astra,"SLC-46, Cape Canaveral SFS, Florida, USA",2022-02-10,20:00:00,Rocket 3,VCLS Demo-2A,Active,2.5,Failure
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",2022-02-14,00:29:00,PSLV-XL,EOS-04 & Others,Active,31.0,Success
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2022-02-15,04:25:00,Soyuz 2.1a,Progress MS-19,Active,17.42,Success
Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA",2022-02-19,17:40:00,Antares 230+,CRS NG-17,Active,85.0,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2022-02-21,14:44:00,Falcon 9 Block 5,Starlink Group 4-8,Active,67.0,Success
SpaceX,"SLC-4E, Vandenberg SFB, California, USA",2022-02-25,17:12:00,Falcon 9 Block 5,Starlink Group 4-11,Active,67.0,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2022-02-26,23:44:00,Long March 4C,L-SAR 01B,Active,64.68,Success
CASC,"LC-201, Wenchang Satellite Launch Center, China",2022-02-27,03:06:00,Long March 8 (Core Only),"Hainan-1, Jilin Gaofen-03D & Others",Active,27.0,Success
Rocket Lab,"Rocket Lab LC-1B, MÄhia Peninsula, New Zealand",2022-02-28,20:37:00,Electron/Curie,The Owlâ€™s Night Continues,Active,7.5,Success
ULA,"SLC-41, Cape Canaveral SFS, Florida, USA",2022-03-01,21:38:00,Atlas V 541,GOES-T (GOES-18),Active,145.0,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2022-03-03,14:25:00,Falcon 9 Block 5,Starlink Group 4-9,Active,67.0,Success
CASC,"LC-3, Xichang Satellite Launch Center, China",2022-03-05,06:01:00,Long March 2C,Yinhe-1 (x6) & Others,Active,30.8,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2022-03-09,13:45:00,Falcon 9 Block 5,Starlink Group 4-10,Active,67.0,Success
Astra,"LP-3B, Pacific Spaceport Complex, Kodiak, Alaska, USA",2022-03-15,04:22:00,Rocket 3,Spaceflight Astra-1,Active,2.5,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2022-03-17,07:09:00,Long March 4C,Yaogan 34-02,Active,64.68,Success
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2022-03-18,15:55:00,Soyuz 2.1a,Soyuz MS-21,Active,17.42,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2022-03-19,04:42:00,Falcon 9 Block 5,Starlink Group 4-12,Active,67.0,Success
VKS RF,"Site 43/3, Plesetsk Cosmodrome, Russia",2022-03-22,12:48:00,Soyuz 2.1a/Fregat-M,Meridian-M nÂ°20L,Active,23.0,Success
CASC,"Site 95, Jiuquan Satellite Launch Center, China",2022-03-30,02:29:00,Long March 11,Tianping-2 A to C,Active,5.3,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2022-04-01,16:24:00,Falcon 9 Block 5,Transporter 4,Active,67.0,Success
Rocket Lab,"Rocket Lab LC-1A, MÄhia Peninsula, New Zealand",2022-04-02,12:41:00,Electron/Curie,Without Mission a Beat,Active,7.5,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2022-04-06,23:47:00,Long March 4C,Gaofen-3 03,Active,64.68,Success
VKS RF,"Site 43/3, Plesetsk Cosmodrome, Russia",2022-04-07,11:20:00,Soyuz 2.1b,Cosmos 2554,Active,20.0,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2022-04-08,15:17:00,Falcon 9 Block 5,Axiom Mission 1 (Ax-1),Active,67.0,Success
CASC,"LC-2, Xichang Satellite Launch Center, China",2022-04-15,12:00:00,Long March 3B/E,ChinaSat 6D,Active,29.15,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2022-04-15,18:16:00,Long March 4C,Daqi-1 (AEMS),Active,64.68,Success
SpaceX,"SLC-4E, Vandenberg SFB, California, USA",2022-04-17,13:13:00,Falcon 9 Block 5,NROL-85,Active,67.0,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2022-04-21,17:51:00,Falcon 9 Block 5,Starlink Group 4-14,Active,67.0,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2022-04-27,07:52:00,Falcon 9 Block 5,SpaceX Crew-4,Active,67.0,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2022-04-29,04:11:00,Long March 2C,SuperView Neo 1-01 & 02,Active,30.8,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2022-04-29,21:27:00,Falcon 9 Block 5,Starlink Group 4-16,Active,67.0,Success
CASC,"Tai Rui Barge, Yellow Sea",2022-04-30,03:30:00,Long March 11H,Jilin-1 Gaofen 03D-04 to 07 & 04A,Active,5.3,Success
Rocket Lab,"Rocket Lab LC-1A, MÄhia Peninsula, New Zealand",2022-05-02,22:49:00,Electron/Curie,There and Back Again,Active,7.5,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2022-05-05,02:38:00,Long March 2D,Jilin-1 Wideband-01C & High Resolution 03D-27 to 33,Active,29.75,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2022-05-06,09:42:00,Falcon 9 Block 5,Starlink Group 4-17,Active,67.0,Success
SpaceX,"SLC-4E, Vandenberg SFB, California, USA",2022-05-13,22:07:00,Falcon 9 Block 5,Starlink Group 4-13,Active,67.0,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2022-05-14,20:40:00,Falcon 9 Block 5,Starlink Group 4-15,Active,67.0,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2022-05-18,10:59:00,Falcon 9 Block 5,Starlink Group 4-18,Active,67.0,Success
VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia",2022-05-19,08:03:00,Soyuz 2.1a,Cosmos 2556,Active,17.42,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2022-05-20,10:30:00,Long March 2C/YZ-1S,RSW-04 - 06,Active,30.8,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2022-05-25,18:35:00,Falcon 9 Block 5,Transporter 5,Active,67.0,Success
CASC,"LC-3, Xichang Satellite Launch Center, China",2022-06-02,04:00:00,Long March 2C,Geely Constellation Group 01,Active,30.8,Success
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2022-06-03,09:32:00,Soyuz 2.1a,Progress MS-20,Active,17.42,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2022-06-08,21:04:00,Falcon 9 Block 5,Nilesat-301,Active,67.0,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2022-06-17,16:09:00,Falcon 9 Block 5,Starlink Group 4-19,Active,67.0,Success
SpaceX,"SLC-4E, Vandenberg SFB, California, USA",2022-06-18,14:19:00,Falcon 9 Block 5,SARah 1,Active,67.0,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2022-06-19,04:27:00,Falcon 9 Block 5,Globalstar FM15 & USA 328 to 331,Active,67.0,Success
CASIC,"Site 95, Jiuquan Satellite Launch Center, China",2022-06-22,02:08:00,Kuaizhou 1A,Tianxing-1,Active,5.8,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2022-06-22,21:50:00,Ariane 5 ECA,Measat-3d & GSAT-24,Active,200.0,Success
CASC,"LC-3, Xichang Satellite Launch Center, China",2022-06-23,02:22:00,Long March 2D,Yaogan 35 Group 02,Active,29.75,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2022-06-27,15:46:00,Long March 4C,Gaofen-12 03,Active,64.68,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2022-06-29,21:04:00,Falcon 9 Block 5,SES-22,Active,67.0,Success
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",2022-06-30,12:32:00,PSLV-CA,"DS-EO, NeuSAR, SCOOB-I & POEM",Active,21.0,Success
ULA,"SLC-41, Cape Canaveral SFS, Florida, USA",2022-07-01,23:15:00,Atlas V 541,USSF-12 (WFOV),Active,145.0,Success
Virgin Orbit,"Cosmic Girl, Mojave Air and Space Port, California, USA",2022-07-02,06:53:00,LauncherOne,STP-S28A,Active,12.0,Success
VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia",2022-07-07,09:18:00,Soyuz 2.1b/Fregat-M,Cosmos 2557,Active,25.0,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2022-07-07,13:11:00,Falcon 9 Block 5,Starlink Group 4-21,Active,67.0,Success
SpaceX,"SLC-4E, Vandenberg SFB, California, USA",2022-07-11,01:39:00,Falcon 9 Block 5,Starlink Group 3-1,Active,67.0,Success
CASC,"LC-2, Xichang Satellite Launch Center, China",2022-07-12,16:30:00,Long March 3B/E,Tianlian-2-03,Active,29.15,Success
Astra,"SLC-46, Cape Canaveral SFS, Florida, USA",2022-07-12,17:43:00,Rocket 3,TROPICS Flight 1,Active,2.5,Failure
Rocket Lab,"Rocket Lab LC-1A, MÄhia Peninsula, New Zealand",2022-07-13,06:30:00,Electron/Curie,Wise One Looks Ahead (NROL-162),Active,7.5,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2022-07-15,00:44:00,Falcon 9 Block 5,CRS SpX-25,Active,67.0,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2022-07-15,22:57:00,Long March 2C,SuperView Neo 2-01 & 02,Active,30.8,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2022-07-17,14:20:00,Falcon 9 Block 5,Starlink Group 4-22,Active,67.0,Success
SpaceX,"SLC-4E, Vandenberg SFB, California, USA",2022-07-22,17:39:00,Falcon 9 Block 5,Starlink Group 3-2,Active,67.0,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2022-07-24,13:38:00,Falcon 9 Block 5,Starlink Group 4-25,Active,67.0,Success
CASC,"LC-3, Xichang Satellite Launch Center, China",2022-07-29,13:28:00,Long March 2D,Yaogan 35 Group 03,Active,29.75,Success
